AÑO,PERIODO,ID_ESTUDIANTE,PRO_CONSECUTIVO,PROGRAMA_ESTUDIANTE,ID_PAIS_NACIMIENTO,ID_MUNICIPIO_NACIMIENTO,SEXO,SEMESTRE,ESTRATO,CIUDAD,CIRCUNSCRIPCIÓN,AÑO_INGRESO,PERIODO_INGRESO
2019,2,1732,103055,DERECHO,170,68001,F,6,01,BUCARAMANGA,REGULAR,2016,2
2019,2,1733,103055,DERECHO,170,70001,M,1,01,SINCELEJO,INDIGENA,2019,1
2019,2,1734,103055,DERECHO,170,70742,M,7,02,SINCE,REGULAR,2016,1
2019,2,1735,103055,DERECHO,170,70001,F,3,02,SINCELEJO,REGULAR,2018,1
2019,2,1736,103055,DERECHO,170,70001,M,9,01,SINCELEJO,REGULAR,2015,1
2019,2,1737,103055,DERECHO,170,70215,F,5,01,COROZAL,INDIGENA,2017,1
2019,2,1738,103055,DERECHO,170,13001,F,5,01,CARTAGENA,REGULAR,2017,1
2019,2,1739,103055,DERECHO,170,70001,F,5,02,SINCELEJO,REGULAR,2017,1
2019,2,1740,103055,DERECHO,170,13430,F,5,01,MAGANGUE,REGULAR,2017,1
2019,2,1741,103055,DERECHO,170,70001,F,3,02,SINCELEJO,REGULAR,2018,1
2019,2,1742,103055,DERECHO,170,70001,F,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1743,103055,DERECHO,170,70001,F,4,01,SINCELEJO,REGULAR,2017,2
2019,2,1744,103055,DERECHO,170,70001,F,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1745,103055,DERECHO,170,70708,F,6,01,SAN MARCOS,AFRODESCENDIENTE,2016,1
2019,2,1746,103055,DERECHO,170,41298,F,7,02,GARZON,REGULAR,2016,1
2019,2,1747,103055,DERECHO,170,70001,M,3,02,SINCELEJO,REGULAR,2018,1
2019,2,1748,103055,DERECHO,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1749,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1750,103055,DERECHO,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1751,103055,DERECHO,170,70708,F,1,,SAN MARCOS,,2014,2
2019,2,1752,103055,DERECHO,170,13244,F,6,01,EL CARMEN DE BOLIVAR,REGULAR,2016,2
2019,2,1753,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1754,103055,DERECHO,170,70001,F,7,02,SINCELEJO,REGULAR,2016,1
2019,2,1755,103055,DERECHO,170,70670,F,6,01,SAMPUES,REGULAR,2016,2
2019,2,1756,103055,DERECHO,170,70215,F,1,01,COROZAL,REGULAR,2019,1
2019,2,1757,103055,DERECHO,170,70001,F,4,01,SINCELEJO,REGULAR,2017,2
2019,2,1758,103055,DERECHO,170,70001,F,7,02,SINCELEJO,REGULAR,2016,1
2019,2,1759,103055,DERECHO,170,70215,F,2,01,COROZAL,AFRODESCENDIENTE,2018,2
2019,2,1760,103055,DERECHO,170,8001,F,5,No Registra,BARRANQUILLA,REGULAR,2017,1
2019,2,1761,103055,DERECHO,170,70215,F,1,02,COROZAL,REGULAR,2019,2
2019,2,1762,103055,DERECHO,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1763,103055,DERECHO,170,23660,M,4,01,SAHAGUN,REGULAR,2017,2
2019,2,1764,103055,DERECHO,170,23660,F,5,No Registra,SAHAGUN,,2014,2
2019,2,1765,103055,DERECHO,170,70001,F,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1766,103055,DERECHO,170,70001,M,8,02,SINCELEJO,REGULAR,2015,2
2019,2,1767,103055,DERECHO,170,70001,F,8,02,SINCELEJO,REGULAR,2015,1
2019,2,1768,103055,DERECHO,170,70215,M,6,01,COROZAL,REGULAR,2016,2
2019,2,1769,103055,DERECHO,170,70215,F,4,01,COROZAL,REGULAR,2017,2
2019,2,1770,103055,DERECHO,170,23660,M,9,No Registra,SAHAGUN,,2014,2
2019,2,1771,103055,DERECHO,170,70001,F,9,03,SINCELEJO,REGULAR,2015,1
2019,2,1772,103055,DERECHO,170,13430,F,6,01,MAGANGUE,REGULAR,2016,2
2019,2,1773,103055,DERECHO,170,70110,F,6,01,BUENAVISTA,REGULAR,2016,1
2019,2,1774,103055,DERECHO,170,13430,F,1,01,MAGANGUE,REGULAR,2019,2
2019,2,1775,103055,DERECHO,170,8001,F,3,01,BARRANQUILLA,REGULAR,2018,1
2019,2,1776,103055,DERECHO,170,70001,M,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1777,103055,DERECHO,170,70001,M,1,No Registra,SINCELEJO,,2014,2
2019,2,1778,103055,DERECHO,170,70001,F,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1779,103055,DERECHO,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1780,103055,DERECHO,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1781,103055,DERECHO,170,70001,M,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1782,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1783,103055,DERECHO,170,70702,F,8,01,SAN JUAN DE BETULIA,REGULAR,2015,2
2019,2,1784,103055,DERECHO,170,70001,F,8,02,SINCELEJO,REGULAR,2015,2
2019,2,1785,103055,DERECHO,170,70001,F,7,01,SINCELEJO,REGULAR,2016,1
2019,2,1786,103055,DERECHO,170,70001,M,6,04,SINCELEJO,REGULAR,2016,1
2019,2,1787,103055,DERECHO,170,70771,F,3,01,SUCRE,REGULAR,2018,1
2019,2,1788,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1789,103055,DERECHO,170,70001,M,5,No Registra,SINCELEJO,AFRODESCENDIENTE,2017,1
2019,2,1790,103055,DERECHO,170,23417,F,1,01,LORICA,REGULAR,2015,1
2019,2,1791,103055,DERECHO,170,70001,M,9,01,SINCELEJO,,2015,1
2019,2,1792,103055,DERECHO,170,70508,F,8,No Registra,OVEJAS,,2014,2
2019,2,1793,103055,DERECHO,170,70001,M,1,02,SINCELEJO,REGULAR,2019,1
2019,2,1794,103055,DERECHO,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1795,103055,DERECHO,170,70001,M,3,02,SINCELEJO,REGULAR,2018,1
2019,2,1796,103055,DERECHO,170,47551,F,2,02,PIVIJAY,REGULAR,2018,1
2019,2,1797,103055,DERECHO,170,70742,F,7,01,SINCE,REGULAR,2016,1
2019,2,1798,103055,DERECHO,170,70001,F,1,02,SINCELEJO,REGULAR,2019,1
2019,2,1799,103055,DERECHO,170,70508,F,5,01,OVEJAS,REGULAR,2017,1
2019,2,1800,103055,DERECHO,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1801,103055,DERECHO,170,70001,F,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1802,103055,DERECHO,170,70001,M,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1803,103055,DERECHO,170,70001,F,5,02,SINCELEJO,REGULAR,2017,1
2019,2,1804,103055,DERECHO,170,70001,F,6,01,SINCELEJO,REGULAR,2015,2
2019,2,1805,103055,DERECHO,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1806,103055,DERECHO,170,70670,F,2,No Registra,SAMPUES,REGULAR,2018,2
2019,2,1807,103055,DERECHO,170,70001,F,4,02,SINCELEJO,AFRODESCENDIENTE,2017,2
2019,2,1808,103055,DERECHO,170,70001,F,9,01,SINCELEJO,REGULAR,2015,1
2019,2,1809,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1810,103055,DERECHO,170,23168,F,1,01,CHIMA,AFRODESCENDIENTE,2015,1
2019,2,1811,103055,DERECHO,170,70001,M,8,01,SINCELEJO,REGULAR,2015,2
2019,2,1812,103055,DERECHO,170,70001,M,4,01,SINCELEJO,REGULAR,2017,2
2019,2,1813,103055,DERECHO,170,70001,F,1,01,SINCELEJO,AFRODESCENDIENTE,2019,2
2019,2,1814,103055,DERECHO,170,70001,M,3,01,SINCELEJO,INDIGENA,2018,1
2019,2,1815,103055,DERECHO,170,70001,M,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1816,103055,DERECHO,170,8296,M,1,01,GALAPA,REGULAR,2019,2
2019,2,1817,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1818,103055,DERECHO,170,23001,F,9,01,MONTERIA,REGULAR,2015,1
2019,2,1819,103055,DERECHO,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1820,103055,DERECHO,170,70001,M,8,01,SINCELEJO,REGULAR,2015,2
2019,2,1821,103055,DERECHO,170,70670,F,7,01,SAMPUES,INDIGENA,2015,2
2019,2,1822,103055,DERECHO,170,70001,M,2,01,SINCELEJO,INDIGENA,2018,2
2019,2,1823,103055,DERECHO,170,13430,F,5,02,MAGANGUE,REGULAR,2017,1
2019,2,1824,103055,DERECHO,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1825,103055,DERECHO,170,70215,M,2,02,COROZAL,REGULAR,2018,2
2019,2,1826,103055,DERECHO,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1827,,DERECHO NOCTURNA,170,70001,M,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1828,,DERECHO NOCTURNA,170,13430,M,5,01,MAGANGUE,REGULAR,2017,1
2019,2,1829,,DERECHO NOCTURNA,170,13001,F,1,02,CARTAGENA,REGULAR,2017,1
2019,2,1830,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1831,,DERECHO NOCTURNA,170,70001,F,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1832,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1833,,DERECHO NOCTURNA,170,23660,F,6,02,SAHAGUN,REGULAR,2016,2
2019,2,1834,,DERECHO NOCTURNA,170,70001,F,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1835,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2016,2
2019,2,1836,,DERECHO NOCTURNA,170,70001,M,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1837,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1838,,DERECHO NOCTURNA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1839,,DERECHO NOCTURNA,170,70001,M,3,01,SINCELEJO,REGULAR,2016,2
2019,2,1840,,DERECHO NOCTURNA,170,0,M,6,02,SIN ASIGNAR,REGULAR,2016,2
2019,2,1841,,DERECHO NOCTURNA,170,70001,F,4,01,SINCELEJO,REGULAR,2017,1
2019,2,1842,,DERECHO NOCTURNA,170,13001,F,5,01,CARTAGENA,REGULAR,2017,1
2019,2,1843,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1844,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1845,,DERECHO NOCTURNA,170,70235,F,5,01,GALERAS,REGULAR,2017,1
2019,2,1846,,DERECHO NOCTURNA,170,70670,F,5,01,SAMPUES,REGULAR,2017,1
2019,2,1847,,DERECHO NOCTURNA,170,70400,F,4,01,LA UNION,REGULAR,2017,1
2019,2,1848,,DERECHO NOCTURNA,170,70508,F,6,01,OVEJAS,REGULAR,2016,2
2019,2,1849,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1850,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1851,,DERECHO NOCTURNA,170,70001,F,4,01,SINCELEJO,AFRODESCENDIENTE,2016,2
2019,2,1852,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2016,2
2019,2,1853,,DERECHO NOCTURNA,170,70670,M,6,01,SAMPUES,REGULAR,2016,2
2019,2,1854,,DERECHO NOCTURNA,170,70001,F,5,02,SINCELEJO,REGULAR,2017,1
2019,2,1855,,DERECHO NOCTURNA,170,5001,M,5,01,MEDELLIN,REGULAR,2017,1
2019,2,1856,,DERECHO NOCTURNA,170,70717,F,5,01,SAN PEDRO,REGULAR,2017,1
2019,2,1857,,DERECHO NOCTURNA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1858,,DERECHO NOCTURNA,170,70429,M,6,01,MAJAGUAL,REGULAR,2016,2
2019,2,1859,,DERECHO NOCTURNA,170,13430,M,5,02,MAGANGUE,INDIGENA,2016,2
2019,2,1860,,DERECHO NOCTURNA,170,70823,F,5,01,TOLU VIEJO,REGULAR,2017,1
2019,2,1861,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1862,,DERECHO NOCTURNA,170,47001,F,5,02,SANTA MARTA,AFRODESCENDIENTE,2017,1
2019,2,1863,,DERECHO NOCTURNA,170,70001,M,6,01,SINCELEJO,INDIGENA,2016,2
2019,2,1864,,DERECHO NOCTURNA,170,70400,F,5,01,LA UNION,REGULAR,2017,1
2019,2,1865,,DERECHO NOCTURNA,170,70215,F,6,01,COROZAL,REGULAR,2016,2
2019,2,1866,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,AFRODESCENDIENTE,2017,1
2019,2,1867,,DERECHO NOCTURNA,170,70742,F,6,01,SINCE,REGULAR,2016,2
2019,2,1868,,DERECHO NOCTURNA,170,70001,F,5,02,SINCELEJO,REGULAR,2017,1
2019,2,1869,,DERECHO NOCTURNA,170,70418,M,6,01,LOS PALMITOS,REGULAR,2016,2
2019,2,1870,,DERECHO NOCTURNA,170,70742,M,5,01,SINCE,REGULAR,2017,1
2019,2,1871,,DERECHO NOCTURNA,170,70001,F,6,02,SINCELEJO,REGULAR,2016,2
2019,2,1872,,DERECHO NOCTURNA,170,70001,F,4,01,SINCELEJO,REGULAR,2017,1
2019,2,1873,,DERECHO NOCTURNA,170,70473,F,6,01,MORROA,AFRODESCENDIENTE,2016,2
2019,2,1874,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1875,,DERECHO NOCTURNA,170,13430,M,5,01,MAGANGUE,REGULAR,2017,1
2019,2,1876,,DERECHO NOCTURNA,170,70001,M,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1877,,DERECHO NOCTURNA,170,70418,F,6,02,LOS PALMITOS,REGULAR,2016,2
2019,2,1878,,DERECHO NOCTURNA,170,70215,F,5,01,COROZAL,REGULAR,2017,1
2019,2,1879,,DERECHO NOCTURNA,170,70215,F,6,02,COROZAL,REGULAR,2016,2
2019,2,1880,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1881,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1882,,DERECHO NOCTURNA,170,70215,M,5,02,COROZAL,REGULAR,2017,1
2019,2,1883,,DERECHO NOCTURNA,170,70215,F,6,01,COROZAL,REGULAR,2016,2
2019,2,1884,,DERECHO NOCTURNA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1885,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1886,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1887,,DERECHO NOCTURNA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1888,,DERECHO NOCTURNA,170,70001,M,4,01,SINCELEJO,REGULAR,2016,2
2019,2,1889,,DERECHO NOCTURNA,170,70429,F,5,02,MAJAGUAL,REGULAR,2017,1
2019,2,1890,,DERECHO NOCTURNA,170,70215,F,5,01,COROZAL,REGULAR,2017,1
2019,2,1891,,DERECHO NOCTURNA,170,70702,M,6,01,SAN JUAN DE BETULIA,REGULAR,2016,2
2019,2,1892,,DERECHO NOCTURNA,170,70233,F,6,02,EL ROBLE,INDIGENA,2016,2
2019,2,1893,,DERECHO NOCTURNA,170,70001,F,6,01,SINCELEJO,AFRODESCENDIENTE,2016,2
2019,2,1894,,DERECHO NOCTURNA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1895,,DERECHO NOCTURNA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1896,,DERECHO NOCTURNA,170,13001,M,6,02,CARTAGENA,REGULAR,2016,2
2019,2,1897,,DERECHO NOCTURNA,170,23001,F,5,01,MONTERIA,REGULAR,2017,1
2019,2,1898,53236,ECONOMIA,170,70678,M,1,02,SAN BENITO ABAD,REGULAR,2019,2
2019,2,1899,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1900,53236,ECONOMIA,170,13430,F,5,02,MAGANGUE,REGULAR,2017,1
2019,2,1901,53236,ECONOMIA,170,70771,F,2,01,SUCRE,REGULAR,2018,2
2019,2,1902,53236,ECONOMIA,170,70001,M,5,01,SINCELEJO,REGULAR,2016,1
2019,2,1903,53236,ECONOMIA,170,70215,F,2,01,COROZAL,REGULAR,2018,2
2019,2,1904,53236,ECONOMIA,170,5001,M,4,01,MEDELLIN,REGULAR,2016,2
2019,2,1905,53236,ECONOMIA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,1906,53236,ECONOMIA,170,70001,M,5,01,SINCELEJO,AFRODESCENDIENTE,2016,1
2019,2,1907,53236,ECONOMIA,170,70702,M,3,01,SAN JUAN DE BETULIA,REGULAR,2018,1
2019,2,1908,53236,ECONOMIA,170,23182,M,1,01,CHINU,REGULAR,2019,2
2019,2,1909,53236,ECONOMIA,170,70001,M,8,01,SINCELEJO,REGULAR,2015,2
2019,2,1910,53236,ECONOMIA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1911,53236,ECONOMIA,170,70215,F,6,,COROZAL,,2015,1
2019,2,1912,53236,ECONOMIA,170,70670,M,4,01,SAMPUES,REGULAR,2017,2
2019,2,1913,53236,ECONOMIA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1914,53236,ECONOMIA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1915,53236,ECONOMIA,170,70001,M,6,01,SINCELEJO,REGULAR,2015,2
2019,2,1916,53236,ECONOMIA,170,70823,F,5,01,TOLU VIEJO,REGULAR,2017,1
2019,2,1917,53236,ECONOMIA,170,70820,M,1,01,SANTIAGO DE TOLU,REGULAR,2019,1
2019,2,1918,53236,ECONOMIA,170,70215,F,5,01,COROZAL,REGULAR,2016,2
2019,2,1919,53236,ECONOMIA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1920,53236,ECONOMIA,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1921,53236,ECONOMIA,170,5154,M,8,01,CAUCASIA,REGULAR,2015,2
2019,2,1922,53236,ECONOMIA,170,70523,M,2,01,PALMITO,REGULAR,2016,2
2019,2,1923,53236,ECONOMIA,170,70001,M,6,01,SINCELEJO,,2015,1
2019,2,1924,53236,ECONOMIA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1925,53236,ECONOMIA,170,70215,M,7,01,COROZAL,REGULAR,2016,1
2019,2,1926,53236,ECONOMIA,170,70001,F,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1927,53236,ECONOMIA,170,70001,M,4,02,SINCELEJO,REGULAR,2016,2
2019,2,1928,53236,ECONOMIA,170,44430,F,3,01,MAICAO,REGULAR,2018,1
2019,2,1929,53236,ECONOMIA,170,70001,M,2,02,SINCELEJO,REGULAR,2017,2
2019,2,1930,53236,ECONOMIA,170,70523,F,4,01,PALMITO,REGULAR,2015,1
2019,2,1931,53236,ECONOMIA,170,23417,M,1,02,LORICA,REGULAR,2019,1
2019,2,1932,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1933,53236,ECONOMIA,170,5895,F,5,01,ZARAGOZA,REGULAR,2015,1
2019,2,1934,53236,ECONOMIA,170,70001,F,5,01,SINCELEJO,REGULAR,2015,1
2019,2,1935,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1936,53236,ECONOMIA,862,5143,F,1,01,CARACAS,REGULAR,2019,1
2019,2,1937,53236,ECONOMIA,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1938,53236,ECONOMIA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,1939,53236,ECONOMIA,170,70215,F,3,01,COROZAL,REGULAR,2018,1
2019,2,1940,53236,ECONOMIA,170,8758,F,4,01,SOLEDAD,REGULAR,2016,1
2019,2,1941,53236,ECONOMIA,170,70429,F,4,01,MAJAGUAL,REGULAR,2017,2
2019,2,1942,53236,ECONOMIA,170,11001,F,4,01,BOGOTA,REGULAR,2017,2
2019,2,1943,53236,ECONOMIA,170,70708,F,7,No Registra,SAN MARCOS,,2014,1
2019,2,1944,53236,ECONOMIA,170,70001,M,5,01,SINCELEJO,REGULAR,2016,1
2019,2,1945,53236,ECONOMIA,170,70235,M,1,01,GALERAS,REGULAR,2019,2
2019,2,1946,53236,ECONOMIA,170,70215,M,2,01,COROZAL,REGULAR,2018,2
2019,2,1947,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,,2015,1
2019,2,1948,53236,ECONOMIA,170,70215,M,1,02,COROZAL,REGULAR,2018,1
2019,2,1949,53236,ECONOMIA,170,70001,F,2,01,SINCELEJO,REGULAR,2018,1
2019,2,1950,53236,ECONOMIA,170,70001,F,6,,SINCELEJO,,2014,1
2019,2,1951,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1952,53236,ECONOMIA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,1953,53236,ECONOMIA,170,70001,M,1,02,SINCELEJO,REGULAR,2019,1
2019,2,1954,53236,ECONOMIA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1955,53236,ECONOMIA,170,23670,F,3,01,SAN ANDRES SOTAVENTO,REGULAR,2018,1
2019,2,1956,53236,ECONOMIA,170,70001,M,2,02,SINCELEJO,REGULAR,2018,2
2019,2,1957,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1958,53236,ECONOMIA,170,70001,F,2,02,SINCELEJO,AFRODESCENDIENTE,2018,2
2019,2,1959,53236,ECONOMIA,170,70670,M,4,02,SAMPUES,REGULAR,2017,2
2019,2,1960,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1961,53236,ECONOMIA,170,70001,M,4,02,SINCELEJO,REGULAR,2015,2
2019,2,1962,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,REGULAR,2015,2
2019,2,1963,53236,ECONOMIA,170,70001,F,4,02,SINCELEJO,REGULAR,2017,2
2019,2,1964,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2015,1
2019,2,1965,53236,ECONOMIA,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1966,53236,ECONOMIA,170,70771,M,1,01,SUCRE,INDIGENA,2015,1
2019,2,1967,53236,ECONOMIA,170,70001,F,2,01,SINCELEJO,REGULAR,2018,2
2019,2,1968,53236,ECONOMIA,170,70215,M,6,01,COROZAL,REGULAR,2015,1
2019,2,1969,53236,ECONOMIA,170,70215,F,1,01,COROZAL,REGULAR,2015,2
2019,2,1970,53236,ECONOMIA,170,13001,M,1,01,CARTAGENA,REGULAR,2019,1
2019,2,1971,53236,ECONOMIA,170,13244,M,5,01,EL CARMEN DE BOLIVAR,REGULAR,2017,1
2019,2,1972,53236,ECONOMIA,170,23168,M,3,No Registra,CHIMA,AFRODESCENDIENTE,2018,1
2019,2,1973,53236,ECONOMIA,170,70742,M,1,01,SINCE,REGULAR,2019,2
2019,2,1974,53236,ECONOMIA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1975,53236,ECONOMIA,170,70670,M,4,01,SAMPUES,INDIGENA,2016,2
2019,2,1976,53236,ECONOMIA,170,70001,M,1,02,SINCELEJO,REGULAR,2019,2
2019,2,1977,53236,ECONOMIA,170,23001,F,4,02,MONTERIA,REGULAR,2017,2
2019,2,1978,53236,ECONOMIA,170,70001,F,7,02,SINCELEJO,AFRODESCENDIENTE,2016,1
2019,2,1979,53236,ECONOMIA,170,23162,F,1,01,CERETE,REGULAR,2019,2
2019,2,1980,53236,ECONOMIA,170,70429,M,4,01,MAJAGUAL,REGULAR,2017,2
2019,2,1981,53236,ECONOMIA,170,70215,F,8,01,COROZAL,REGULAR,2015,2
2019,2,1982,53236,ECONOMIA,170,11001,F,1,01,BOGOTA,REGULAR,2019,2
2019,2,1983,53236,ECONOMIA,170,70823,F,5,01,TOLU VIEJO,REGULAR,2017,1
2019,2,1984,53236,ECONOMIA,170,70001,F,7,No Registra,SINCELEJO,,2014,1
2019,2,1985,53236,ECONOMIA,170,47245,F,8,No Registra,EL BANCO,,2013,2
2019,2,1986,53236,ECONOMIA,170,70001,M,5,02,SINCELEJO,REGULAR,2017,1
2019,2,1987,53236,ECONOMIA,170,70001,F,4,01,SINCELEJO,REGULAR,2017,2
2019,2,1988,53236,ECONOMIA,170,13430,M,6,01,MAGANGUE,REGULAR,2015,1
2019,2,1989,53236,ECONOMIA,170,41206,F,4,01,COLOMBIA,INDIGENA,2017,2
2019,2,1990,53236,ECONOMIA,170,70708,F,2,01,SAN MARCOS,INDIGENA,2018,1
2019,2,1991,53236,ECONOMIA,170,70001,M,8,02,SINCELEJO,,2015,1
2019,2,1992,53236,ECONOMIA,170,70001,M,8,No Registra,SINCELEJO,,2014,2
2019,2,1993,53236,ECONOMIA,170,11001,M,5,01,BOGOTA,AFRODESCENDIENTE,2017,1
2019,2,1994,53236,ECONOMIA,170,70110,F,7,01,BUENAVISTA,REGULAR,2016,1
2019,2,1995,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,1996,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,REGULAR,2018,1
2019,2,1997,53236,ECONOMIA,170,70771,M,5,01,SUCRE,REGULAR,2017,1
2019,2,1998,53236,ECONOMIA,170,70110,M,1,01,BUENAVISTA,REGULAR,2019,2
2019,2,1999,53236,ECONOMIA,170,70001,F,1,,SINCELEJO,,2015,1
2019,2,2000,53236,ECONOMIA,170,70001,M,3,01,SINCELEJO,REGULAR,2017,1
2019,2,2001,53236,ECONOMIA,170,13244,F,1,01,EL CARMEN DE BOLIVAR,REGULAR,2019,2
2019,2,2002,53236,ECONOMIA,170,70473,M,7,01,MORROA,REGULAR,2015,1
2019,2,2003,53236,ECONOMIA,170,70124,F,1,01,CAIMITO,REGULAR,2015,2
2019,2,2004,53236,ECONOMIA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2005,53236,ECONOMIA,170,70215,F,6,01,COROZAL,REGULAR,2015,2
2019,2,2006,53236,ECONOMIA,170,70001,M,6,02,SINCELEJO,REGULAR,2015,2
2019,2,2007,53236,ECONOMIA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2008,53236,ECONOMIA,170,70001,F,7,02,SINCELEJO,REGULAR,2016,1
2019,2,2009,53236,ECONOMIA,170,8758,F,1,01,SOLEDAD,REGULAR,2019,1
2019,2,2010,53236,ECONOMIA,170,70001,F,8,No Registra,SINCELEJO,,2012,2
2019,2,2011,53236,ECONOMIA,170,70001,F,1,02,SINCELEJO,AFRODESCENDIENTE,2019,2
2019,2,2012,53236,ECONOMIA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
